canonical_taxon_id,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,habitat_suitability,esm2_dim_1,esm2_dim_2,esm2_dim_3,esm2_dim_4,esm2_dim_5,esm2_dim_6,esm2_dim_7,esm2_dim_8,esm2_dim_9,esm2_dim_10,esm2_dim_11,esm2_dim_12,esm2_dim_13,esm2_dim_14,esm2_dim_15,esm2_dim_16,esm2_dim_17,esm2_dim_18,esm2_dim_19,esm2_dim_20,esm2_dim_21,esm2_dim_22,esm2_dim_23,esm2_dim_24,esm2_dim_25,esm2_dim_26,esm2_dim_27,esm2_dim_28,esm2_dim_29,esm2_dim_30,esm2_dim_31,esm2_dim_32,snp_dim_1,snp_dim_2,snp_dim_3,snp_dim_4,snp_dim_5,snp_dim_6,snp_dim_7,snp_dim_8,snp_dim_9,snp_dim_10,snp_dim_11,snp_dim_12,snp_dim_13,snp_dim_14,snp_dim_15,snp_dim_16,func_dim_1,func_dim_2,func_dim_3,func_dim_4,func_dim_5,func_dim_6,func_dim_7,func_dim_8,func_dim_9,func_dim_10,func_dim_11,func_dim_12,func_dim_13,func_dim_14,func_dim_15,func_dim_16,phylo_dim_1,phylo_dim_2,phylo_dim_3,phylo_dim_4,phylo_dim_5,phylo_dim_6,phylo_dim_7,phylo_dim_8,phylo_dim_9,phylo_dim_10,phylo_dim_11,phylo_dim_12,phylo_dim_13,phylo_dim_14,phylo_dim_15,phylo_dim_16,phylo_dim_17,phylo_dim_18,phylo_dim_19,phylo_dim_20,phylo_dim_21,phylo_dim_22,phylo_dim_23,phylo_dim_24,phylo_dim_25,phylo_dim_26,phylo_dim_27,phylo_dim_28,phylo_dim_29,phylo_dim_30,phylo_dim_31,phylo_dim_32
lepus_saxatilis,10.85,10.24,35.36,5286.6,26.78,-2.18,28.96,13.75,7.96,20.99,0.71,450.7,63.49,16.81,55.24,177.78,42.02,131.88,87.92,153.1,0.7002,0.14837378,1.2423437,-0.33344606,-0.9897217,0.72590923,-0.39490324,-0.018215783,-1.7777016,-0.5558029,-0.4916328,-1.3861994,-0.10718164,0.08689721,-0.47372878,-1.5854423,0.57823014,0.55378085,-1.3824668,-0.76927865,0.47138354,1.5718684,0.64354146,0.046727933,-0.15052436,-0.479343,-2.2518947,0.8833569,-1.6828233,-0.35872048,-1.5062618,0.10178005,-0.1995149,-0.2707117,0.5143934,1.1921405,-0.25756878,0.39107752,-0.15320623,0.6611432,0.9617299,-0.71195924,-0.54618543,-0.04405292,1.7531407,2.7756715,-0.9390142,-0.024159286,-4.5337114,0.19502716,0.07174263,-0.171833,2.286654,0.8624696,-1.9327748,-0.054430984,-0.16880062,-1.7138988,0.49832052,-1.4805634,1.3612164,1.2734164,0.56726956,0.06403974,-0.19385397,-142.83323418374061,-17.96626151101291,-1.4947724145614008,-1.2289588416142847,-0.2986163040349059,12.54802630214405,4.171897243321804,0.00021206325423418974,-0.0001640661261528097,13.511357182118028,0.03108803313824416,-0.33061956862107117,-80.55224899021472,2.7564594727634426,-0.02702927400215313,50.89433673140961,-6.02207800701157,-0.009189882077329042,-0.7673679568654808,0.043891215148175955,-0.11105872692935502,0.015231792972774447,-3.89150688744922,0.3703123084165044,-0.6524499496891247,-0.00862920338939474,-1.980358926201588,-0.26936387028349457,-0.000583595013275327,-0.2667571350980548,-0.0021727222992644385,-0.23008335244726374
lepus_sinensis,12.35,10.0,38.05,4717.8,26.81,0.53,26.28,14.98,9.73,21.55,3.16,490.16,67.12,19.83,51.45,187.93,49.58,142.5,95.0,189.2,0.753,-0.7269787,1.4572043,1.6692,-1.0761085,-1.8179609,-2.0171304,-0.30442843,-0.16123998,-1.642085,0.76774323,0.99835044,-1.1745138,-1.1465507,-1.8626597,-0.68348265,0.26376313,-1.0647573,-0.5351225,-0.31090963,-1.6937045,2.0478222,-0.17283824,-1.1874055,1.1210223,1.2299546,0.48726505,0.47623417,-0.2944941,-0.34254056,0.8335982,0.43347725,-0.63005173,1.0442636,-2.2872756,-1.4716033,0.6337076,-1.7913744,-1.0044738,0.664236,1.4292496,1.4107534,0.4363537,-0.94042283,0.38968444,2.2286892,-0.5316794,-1.3119838,2.3274255,-1.3307515,-0.9363117,-0.8532315,-2.6611707,0.44883013,0.16983417,-0.37630653,1.9262727,-0.631879,0.68312603,-0.47479722,0.09579786,-1.4410913,0.12840174,0.4384299,0.25766942,-142.83323418374061,-17.96626151101291,-1.494772414561401,-1.2289588416142863,-0.29861630403490874,12.548026302144043,4.171897243321796,0.0002120632542392891,-0.00016406612615351595,13.51135718211802,0.031088033138238932,-0.3306195686210685,-80.55224899021478,2.7564594727634435,-0.02702927400215463,50.89433673140961,-6.02207800701157,-0.00918988207734376,-0.7673679568654928,0.04389121514819783,-0.11105872692935294,0.015231792972773921,-3.891506887449243,0.370312308416512,-0.6524499496891212,-0.0086292033893952,-1.9803589262015673,-0.2693638702834976,-0.0005835950132744618,-0.26675713509806775,-0.0021727222992537895,-0.2300833524472695
lepus_starcki,20.83,8.65,80.03,1441.8,26.78,15.97,10.81,21.92,19.75,24.62,17.05,1663.2,189.9,97.56,29.61,531.73,243.89,465.37,310.25,424.6,0.9854,0.7134926,-0.7952168,-0.2538824,0.094940886,-0.4967423,1.4357504,2.0339944,1.2253816,-0.6782659,0.76942754,0.942044,1.5548189,-0.49751896,0.55392146,0.31831124,1.4840506,0.7830842,1.9214832,1.1909493,-1.3115622,-2.261766,0.76564986,-1.2626535,-0.99629974,0.80049944,-1.5104177,0.09720431,1.0103931,-2.080568,-1.7856889,1.2122542,-0.9340014,-1.4930024,-0.51381284,-0.93015677,-0.6263065,0.64653105,-0.40949982,0.38519487,-0.12623256,-1.6120251,-1.356473,1.1024235,0.08057999,0.40721828,-0.48967642,0.23296474,-1.7678161,-0.31008258,0.15411724,-1.7046906,0.08265759,2.2432685,0.6881739,0.26954213,-0.6320221,-0.6857842,0.29706588,-1.1656907,-0.5143984,0.92738,-0.23277366,0.027410785,0.024917932,-142.83323418374061,-17.96626151101291,-1.4947724145614036,-1.2289588416142858,-0.29861630403490264,12.54802630214406,4.171897243321806,0.00021206325422780495,-0.0001640661261607751,13.511357182118028,0.031088033138234963,-0.33061956862107433,-80.55224899021475,2.756459472763429,-0.027029274002163792,50.89433673140959,-6.022078007011579,-0.00918988207732322,-0.7673679568654991,0.04389121514818767,-0.11105872692934728,0.015231792972776026,-3.891506887449224,0.37031230841650176,-0.6524499496891157,-0.008629203389380358,-1.9803589262015944,-0.26936387028350905,-0.0005835950132800308,-0.2667571350980559,-0.0021727222992503873,-0.23008335244726846
lepus_timidus,-4.52,12.91,23.8,10641.6,25.32,-28.93,54.25,0.91,-9.94,14.47,-23.5,699.17,124.5,5.83,90.94,348.59,14.57,217.9,145.26,0.0,0.4944,1.7239025,1.4232355,0.33485273,-0.9514315,0.5154295,-0.38899904,-0.16292904,0.13329414,-0.14987013,-1.5616982,1.4675642,0.4238646,0.24060184,-0.48043668,-0.4141424,1.0699389,1.5024126,-0.54734427,-1.5803206,-0.6335765,-0.41297653,1.3785982,-0.038952336,-0.99836534,-0.27024037,2.494511,0.07400975,0.5387433,-1.7778301,0.039412133,0.15964022,0.088965215,0.19245245,-1.5291734,-1.6150291,1.1735944,-0.12819566,-0.727654,-2.1166635,0.57092214,-1.5550363,-1.7499323,-0.39150798,0.00458708,-0.34879377,1.7087398,-1.8471768,-0.29840362,-1.1678754,0.91907316,-0.5610518,-2.7627587,-1.3501186,1.9207809,0.50518614,-0.11665916,1.4000795,-1.4390059,-0.5699442,0.13893247,0.77426505,-0.4901161,0.78125966,-1.2136239,-142.83323418374061,-17.96626151101291,-1.4947724145614023,-1.2289588416142696,-0.2986163040348963,12.548026302144056,4.1718972433218005,0.00021206325422671086,-0.0001640661261540031,13.511357182118019,0.03108803313823991,-0.33061956862108033,-80.55224899021475,2.7564594727634275,-0.027029274002152562,50.89433673140959,-6.022078007011577,-0.009189882077329407,-0.7673679568654814,0.04389121514818328,-0.11105872692935438,0.015231792972769873,-3.891506887449209,0.37031230841651175,-0.6524499496891302,-0.008629203389380304,-1.980358926201586,-0.2693638702834894,-0.0005835950132739526,-0.2667571350980522,-0.0021727222992556803,-0.23008335244728526
lepus_tolai,3.1,11.57,27.57,8040.6,26.18,-15.79,41.97,7.3,-1.1,17.79,-11.59,819.02,131.05,18.02,73.6,366.93,45.04,247.18,164.79,51.2,0.6765,1.0245947,-0.44060546,1.6714059,-2.3383634,-0.3133148,2.8410182,-0.924687,0.53228426,-0.75968075,1.0528637,-0.62651956,0.074038066,0.14311051,-0.8002948,0.08984044,-0.29152766,-0.051385734,0.19985604,-0.36128888,1.8046079,-1.4230442,-0.5360259,1.1186147,-0.4901687,-1.0893376,2.951082,1.3282967,-0.18073185,-0.7293698,1.5555172,0.32651734,0.5143634,-1.2996056,-0.18569496,-0.30520672,0.13805592,0.57138675,0.94342333,1.1088665,0.33433598,1.0667216,-1.5137407,-0.7865696,-0.5892718,0.98940367,0.59747297,0.10744666,0.73864853,1.6299325,-3.205695,0.0034450775,-0.94796604,-0.22506529,-0.9558535,-0.79587054,-0.008918181,-1.4260342,-1.693238,0.5227872,-0.31255853,1.8106855,-1.5690104,-2.0976279,-0.7356486,-142.83323418374061,-17.96626151101291,-1.4947724145614036,-1.2289588416142858,-0.29861630403489864,12.54802630214406,4.171897243321806,0.00021206325422750802,-0.00016406612615970796,13.511357182118028,0.03108803313824051,-0.33061956862108194,-80.55224899021476,2.7564594727634257,-0.027029274002163976,50.89433673140959,-6.022078007011576,-0.009189882077334033,-0.7673679568655013,0.04389121514819172,-0.11105872692935335,0.015231792972767843,-3.8915068874492227,0.3703123084165127,-0.6524499496891346,-0.008629203389403104,-1.98035892620159,-0.2693638702834904,-0.0005835950132880803,-0.2667571350980605,-0.0021727222992542947,-0.23008335244726807
lepus_townsendii,3.06,11.54,27.11,8163.0,26.46,-16.09,42.55,7.31,-1.2,17.95,-11.83,843.59,135.7,17.98,74.42,379.95,44.96,254.94,169.96,0.0,0.6813,0.13166176,0.5884945,2.7503564,0.25575787,2.0227582,-3.557488,1.7933807,-1.5040809,3.518384,-1.767728,-1.2689306,0.2612116,0.8054988,0.8012764,0.42492276,-1.1553992,0.2822896,0.21664892,1.1817865,-1.380663,-0.23912197,-2.132884,-0.730048,0.8949435,-0.54542613,0.13614868,-1.0243845,-0.0688602,-0.8245181,0.8442275,2.0152376,0.3844431,1.5947282,-0.4728053,-1.7787712,-0.36415863,0.9897351,-1.1587901,1.1673218,-0.36875337,0.64560735,1.4767795,-0.30624637,2.0613358,-0.16481352,0.5722433,0.9713462,-1.1401114,-1.846009,-0.1399068,0.7475373,-0.61301917,0.16724457,-1.0320152,-0.29281992,2.1525369,0.25863853,0.7717818,0.12343796,0.78921556,0.32224712,-1.8475773,-1.6669344,0.30156156,-142.83323418374061,-17.96626151101291,-1.4947724145614054,-1.228958841614279,-0.29861630403490363,12.54802630214406,4.171897243321802,0.00021206325422886058,-0.00016406612616076327,13.511357182118022,0.03108803313824057,-0.3306195686210741,-80.55224899021474,2.756459472763432,-0.02702927400215957,50.8943367314096,-6.022078007011577,-0.00918988207733837,-0.7673679568655033,0.04389121514819954,-0.11105872692935678,0.01523179297278604,-3.8915068874492196,0.3703123084165076,-0.6524499496891303,-0.008629203389395395,-1.9803589262015762,-0.269363870283477,-0.0005835950132785797,-0.26675713509806764,-0.0021727222992518045,-0.23008335244728043
lepus_yarkandensis,6.41,10.93,29.24,7065.0,26.96,-10.4,37.36,10.15,2.68,19.49,-6.66,654.41,100.28,17.94,67.1,280.77,44.85,195.38,130.25,0.0,0.7042,0.9358493,1.1058162,1.4821358,-0.3191282,1.3141487,-0.80651236,0.19963567,1.42064,-0.69707245,0.40038398,0.3605904,2.4804578,0.74039364,0.36944878,-0.30612415,1.2045919,0.26119894,0.33616424,0.049692407,0.31609443,-1.352072,-0.51366746,-1.8597823,0.3162245,0.9663789,1.3116717,-0.031199954,0.5730322,-0.7013654,-2.6531432,0.6492708,1.2654408,0.23599216,-0.6597803,-0.67410177,-1.2590513,0.053308364,-2.4376945,0.8534074,-0.16794527,-0.33833206,0.6817645,1.00712,-0.06193051,-0.9621825,-2.2570872,3.305196,-1.0061451,-1.0052553,1.1720088,0.7762317,-0.5206272,-0.3352229,-0.2004629,-0.21081297,-0.5295102,-1.918624,0.3307733,0.12378037,-0.12860411,-0.7213809,-1.755688,-1.0028133,-1.7405236,-142.83323418374061,-17.96626151101291,-1.4947724145614065,-1.2289588416142878,-0.2986163040348998,12.548026302144063,4.171897243321804,0.0002120632542284217,-0.0001640661261606994,13.511357182118022,0.031088033138237908,-0.3306195686210731,-80.55224899021476,2.7564594727634355,-0.027029274002159282,50.8943367314096,-6.0220780070115625,-0.00918988207734444,-0.7673679568655117,0.04389121514818534,-0.111058726929353,0.015231792972785263,-3.8915068874492054,0.37031230841651847,-0.6524499496891302,-0.008629203389388823,-1.980358926201578,-0.2693638702834787,-0.0005835950132852192,-0.26675713509805615,-0.0021727222992564722,-0.23008335244725367
lestodelphys_halli,5.59,11.13,29.33,7189.2,26.47,-11.48,37.95,9.39,1.8,18.88,-7.69,667.49,102.85,17.84,67.93,287.99,44.6,199.55,133.04,67.7,0.6889,-0.5017786,0.50344634,0.082699716,0.50989765,-0.12810904,-0.6917435,-0.2723231,-0.11583013,0.7538377,1.912487,-0.28524137,-1.0060565,-0.47083423,-0.40999997,1.0263536,0.21987595,1.1436348,-1.2708359,1.2492286,2.057235,1.0649161,0.53268933,1.5082363,0.50859004,0.03477568,0.24478163,1.1987588,-3.1563349,0.48430774,0.3583335,0.7131804,-2.0387473,-2.0351825,1.5077304,0.2107789,-0.83008206,0.78929156,-0.14268968,3.7171144,-0.32616496,2.0258603,-0.14533782,-2.214599,-0.51217103,-1.5017314,0.3542633,1.4072925,-0.23939858,0.19724809,-1.1232564,-1.51643,0.47002384,-0.39065912,-0.5782504,0.87296426,0.3024874,1.4550325,-0.21666726,1.9550292,1.7158414,0.073626034,1.0862643,1.445542,2.2859683,22.265971707668513,188.60613009400328,9.372289566751896,-201.08191574827728,27.62410769509514,-23.037507143307568,0.3072636852105152,0.08412093153303836,0.09713450572107331,-0.18966018757513714,-0.07872531843856943,1.7776165511384958,0.4536676512452531,1.165474798452458,-0.020118378761801767,0.024302071883258405,-0.21231237786668186,-0.09418031672356061,-0.007219490408891379,0.18492303602588908,-0.4448727327332941,0.047975384791435684,-0.11136920643864023,2.705619783368807,-1.5372662924452272,-0.018982490103857354,0.2912530647683446,0.0007999275612799021,-0.006680730946454363,0.0005952377111980075,-0.011607471227603857,-0.0024059241636945256
lestoros_inca,19.19,8.79,57.15,2408.4,27.64,12.27,15.37,20.72,17.65,24.57,13.81,1253.97,151.59,66.82,36.06,424.47,167.05,354.91,236.61,223.8,0.9907,-0.32264063,-0.5504616,1.3160195,0.22140983,2.128042,-1.3646252,0.40128633,-0.3443249,-0.4559439,-0.53526783,-1.8642144,2.1877275,1.7664822,-0.55604506,0.7384328,1.364655,-0.07220644,0.6592394,-2.5028627,-0.7138167,0.47704,1.5329738,-0.3388541,-0.96073943,0.5899852,0.022725888,2.2270372,-0.3946156,-1.2715753,0.17966056,-1.9911171,0.55422896,1.5843693,0.490435,-0.50103974,1.9665288,-1.7579473,1.0395596,0.51730657,-1.3604919,0.13041933,2.196131,-0.12909786,-0.050609387,-0.13186087,-1.1273297,-3.6680582,1.568457,0.31727934,0.5142738,0.47425926,-0.6316118,0.09538878,0.9776837,0.7161956,-0.26917666,-0.5628011,-1.1109082,0.48108533,-0.60064685,-0.9025388,0.93884176,-0.06331056,-1.01882,22.101031569058712,182.4383769759803,8.400073170763354,-160.6673191435831,21.764864932853737,-17.902423124990314,0.2083407421076581,0.05189903144502927,0.058630911614027614,-0.09170231016043946,-0.01265649936661825,0.06782693912384419,-0.03042156390894607,-0.16349607825030146,0.004238042083649653,-0.014397051100728624,0.23142659966605988,0.11700067573456896,0.014598100737125957,-0.3847890358118977,1.064753859530915,-0.13488357640940302,0.33191728252965047,-9.235742487367194,5.64177364967981,0.07163517134145907,-1.166820446674794,-0.0036391923259004,0.03192637840813307,-0.0029007982882326574,0.0680611748741011,0.014137442277593736
liberiictis_kuhni,23.35,7.99,84.45,1155.6,28.55,19.09,9.46,24.29,22.4,26.66,20.04,1809.27,202.98,109.0,27.7,568.36,272.51,504.52,336.35,172.4,0.9523,-0.74224716,1.657378,-0.43773732,-0.26422086,-0.46894777,0.5966555,0.037274618,-1.3245305,-2.185081,-2.7554948,0.09679611,1.0263641,-0.3564304,1.2729353,0.57111955,0.58999157,1.0105883,0.57410276,1.2167478,-0.67785114,-2.4547138,0.7817792,0.23875962,-0.2920562,-0.11005056,0.85851824,-0.4970112,-0.17665474,0.694003,1.0335485,-0.41465828,-1.8329041,-0.9658658,-1.2715464,1.9247639,-2.1285195,-0.32911763,2.001682,-1.4467592,-1.6407958,-3.5118318,-0.09816619,-1.356863,-0.80600953,0.927239,0.6928124,1.1263158,0.55275595,-0.26033205,0.32078394,-1.0173205,0.5843226,-1.2313609,1.2998266,-1.9269876,-0.1452072,1.9119234,-0.2159277,-2.3461814,-0.83559024,0.40658146,1.2634524,-0.848231,0.45918635,174.77149442758508,-25.716721946311452,-2.114062230167485,-5.584768790648245,-47.930240825988164,-2.0528856522203394,0.0228765993986742,-16.30114783471117,-65.45511815053821,-0.020893401449554535,-1.7520291222197795,0.031594064728950495,0.05145434586003328,0.1330087646360852,-0.4041485374932263,0.0028426287693327523,-0.028701252250899856,-1.1122265849115875,-0.0021220548945626158,1.4200202024710344,-0.024183225763235484,0.20615724015602077,-0.007601354344959989,0.12698439923902619,-0.16197785892751088,0.01962444854546283,0.022227602610340465,4.068891352107842e-05,0.038095830997352226,1.0594450573556635e-05,12.879803965523498,-0.05769629923110309
lichonycteris_obscura,26.04,7.58,88.35,57.6,30.76,22.18,8.58,26.9,25.18,29.04,23.03,2008.21,209.99,133.24,20.38,587.98,333.1,552.64,368.43,274.9,0.8993,0.90145606,-1.6938614,0.19381052,1.6851922,0.8843838,2.582544,-0.16976418,-0.28566337,-1.0625806,0.7457882,2.8447053,-0.15294772,1.0227724,1.2298297,1.365527,0.19723813,0.472077,-0.7056023,1.7245455,-0.7066839,-0.73395437,-1.2452345,0.5418514,0.47296235,0.10518174,-0.18251128,2.1392386,-0.23717861,-1.6880294,-0.7340122,0.21538973,0.39396802,1.3535112,0.51301503,-0.032859854,-0.097579576,1.5575019,-0.5735712,0.94758105,1.5157799,3.8692522,0.7439409,0.51252794,-1.729691,0.79833484,-0.15268536,3.4396412,-0.57479405,-1.2303033,0.3736142,1.7310262,-0.029473744,-1.376252,-1.512952,-0.38509697,1.0682826,0.18531355,-1.4723699,0.9610159,-1.1913973,-0.8669518,2.332909,1.391215,-0.7278034,181.12791614484638,-30.832654384543666,-6.18381801140191,5.953624532429295,40.852506442041744,1.4345628037015452,-0.0031512790194801426,0.38530951718305556,0.44036319207847163,-0.0015720948218796871,26.47252874999691,0.018650764360139696,0.015280821144347511,-0.021988056939654648,49.01524157316698,0.003221999549671014,-0.08689419280350806,-20.76491501419422,0.0005410110873475658,-0.28240072864042814,-0.0016505590971278683,3.345800757648573,0.004953263166775327,-0.0148152420558959,0.0016802726207021234,0.29960846468586366,0.001354827360456198,2.023138636604305e-05,1.116676486057053,-2.425191740032183e-05,-0.056971749883463624,0.00019790432898216654
limnogale_mergulus,14.13,9.82,45.16,3758.4,26.1,4.35,21.75,16.31,11.96,21.75,6.52,678.73,88.42,31.08,45.06,247.56,77.69,195.15,130.1,366.4,0.8753,-0.038176168,1.2189672,-1.5518862,-1.1005505,-0.019300602,1.5085694,1.0596603,0.09185635,-0.4331269,-1.3006701,0.013566828,0.3431594,0.61641616,-0.92069834,0.47884357,0.15172413,1.0350503,0.5535629,-1.1709168,0.07090379,0.68646544,-0.070946634,-0.1404341,-0.994035,1.3600527,1.1031966,0.7784328,-0.2912914,1.1015049,-0.72063583,1.5392318,0.97275364,-1.1145574,-0.10656322,-0.038697675,-0.056728467,1.669472,0.5081152,0.668168,-1.2682662,0.42560598,-0.94912654,-1.4022872,-0.5172641,0.18606992,0.32664883,-0.66240275,-1.6549852,1.8924687,-0.59536296,-0.52023333,0.7564893,0.85573155,-0.2909565,0.8258181,0.7972266,-0.82013774,-0.04596097,0.4364803,-1.9966916,1.3656223,-2.027502,1.229329,1.3284657,21.069403619673693,112.32111217698382,243.42675133053203,32.20298390684813,3.1639299252203688,-7.1094330197028635,0.30620099422735925,0.09705618839287017,0.11471825991576216,-0.2631012463794657,-0.17170704456038566,0.9019516305168508,2.8136617737217464,67.16236542337595,0.11753913419064768,0.0013930391677467284,-0.15739587047000933,-0.08362451875240381,-0.018132606919549474,0.5389621658290943,-37.206129758250846,-0.07751500383447396,0.11213747689754572,-0.740362304558409,0.5801422398856849,0.004953541241991934,-0.03790644538298937,2.1925154999749626e-05,-0.0004641135303760307,5.0189323905067356e-05,-0.002201013144371921,-0.00045854188192244255
liomys_adspersus,22.36,8.16,74.12,1485.0,28.42,17.41,11.01,23.47,21.26,26.22,18.51,1683.89,192.77,98.37,29.9,539.76,245.92,471.41,314.27,168.9,0.9672,0.6840825,-0.2768085,-1.9869356,1.0603478,0.26952887,-2.122121,0.18340904,-1.8892517,-0.6485485,0.46912646,1.1863664,0.14692256,1.5945741,0.7158554,0.40180615,-0.25293416,0.8435661,-0.7365962,0.04475912,0.0354784,0.51056904,-0.41291058,-0.10424226,0.39288256,0.5221609,1.2496408,-0.48038283,-0.6712072,0.9733079,1.7599283,-0.19873168,0.55234486,1.082103,-1.6526656,0.786903,0.53821963,-1.8082567,2.0169597,-0.40322587,-0.45547548,-0.9153391,-0.9295109,-0.9433026,0.40186355,-0.5941207,0.13821606,0.7236974,1.2966268,-0.40882486,0.018345494,-0.30966428,0.47719684,-0.2455003,-0.15624508,0.20736562,-0.14358804,-0.9325846,0.55102515,0.07581931,-1.8937624,0.8225633,-0.028489562,0.9165963,0.077373445,-147.31205119627055,-20.993100914175372,-3.6019178600143986,1.2258602920701462,0.2210882997964545,-7.011999619999369,7.058617569116346,1.6694059585867524e-05,-2.100393685382267e-05,13.728429277662514,0.006600515810350797,-0.08352814824200269,-22.012393226402587,0.7765235163289516,-0.007700112950051059,-38.20679598718713,-3.82150575409511,-0.0060450106164842855,-50.599124502249,-0.015434715676675776,-0.09755015926216042,0.03490113154700806,-26.937758120299303,-0.4263812361280483,0.3536840291173328,0.00359256557645968,0.4525038363197548,-1.2982461308781121,-3.438928562728299e-05,-1.1734901515883087,-0.00035911947876439215,-0.038350100524247706
liomys_irroratus,15.29,9.4,41.56,3940.2,27.72,5.12,22.61,17.55,13.03,23.2,7.38,664.12,87.35,29.74,46.27,244.58,74.34,191.36,127.57,103.1,0.8821,1.1900992,0.8636112,-0.29755437,2.4174695,0.03136194,0.5201685,-0.57146853,-0.7773931,-0.5494807,-1.1193427,0.48123863,0.42968547,0.20083728,-0.9154612,0.63545376,0.30064946,0.18148403,0.3049934,1.4496437,-0.06672519,1.252102,-0.14021039,-0.95439875,-0.5902209,1.7078329,-0.33201218,-0.12282826,-0.2758345,-0.567983,-1.1677295,-1.3659786,2.4450808,2.780267,0.11903238,-0.8164168,1.1492609,1.8645719,1.3514085,-1.4906104,2.1511354,-0.60269934,1.5819118,-0.4429478,-0.5068921,2.8766007,0.62896055,0.3579356,-1.3660563,0.61781824,-0.02997417,-0.46062064,2.1742716,0.47858995,0.04544665,1.9030896,1.4032356,-0.67127186,2.1238782,-0.2840229,-1.5105938,0.38737708,-1.2579829,-0.69212997,0.9217522,-147.31205119627057,-20.993100914175372,-3.6019178600144026,1.2258602920701402,0.22108829979646247,-7.011999619999376,7.058617569116356,1.669405958545202e-05,-2.1003936853216195e-05,13.72842927766251,0.006600515810357594,-0.08352814824199865,-22.01239322640256,0.7765235163289549,-0.007700112950049428,-38.206795987187135,-3.8215057540951047,-0.006045010616508368,-50.59912450224902,-0.015434715676662047,-0.0975501592621588,0.034901131547041275,-26.937758120299314,-0.42638123612805867,0.353684029117336,0.003592565576419133,0.4525038363197551,-1.2982461308781017,-3.4389285631613e-05,-1.17349015158832,-0.0003591194787523051,-0.03835010052421346
liomys_pictus,14.52,9.53,39.94,4206.6,27.64,3.78,23.86,16.9,12.13,22.87,6.17,596.88,79.61,25.84,48.04,222.91,64.61,172.51,115.01,96.7,0.8434,0.054117,-0.13199598,-1.5444859,-0.61366326,-0.13548124,-1.1330537,-0.5771177,-1.315781,0.36792418,-0.6673023,-0.24751724,-0.5476853,1.6077644,-1.3566767,1.8051908,0.30526122,1.455873,-0.117691316,0.98376495,1.089893,-1.1193664,0.6472137,-1.042281,0.03993072,0.9656905,-0.62006646,1.181731,0.12674674,0.51759416,-1.6383758,0.7317843,0.44244102,0.6113498,-0.15092689,2.982458,-0.28730848,-1.2691859,-2.8303354,0.0651654,-1.4383383,-0.19398704,-0.8226196,0.9950351,-0.059390638,-0.12157255,1.2368684,1.4783009,-0.5790123,-1.0377855,0.8313612,-0.7209067,-0.9261198,0.44008607,0.24624258,-0.08316984,-0.4061729,-0.32440174,0.5618394,-0.17412885,-0.090903446,-0.20950888,0.8424168,0.3047774,0.8384737,-147.31205119627057,-20.993100914175372,-3.6019178600144,1.2258602920701458,0.2210882997964594,-7.011999619999378,7.058617569116353,1.669405957770022e-05,-2.100393686976411e-05,13.728429277662508,0.006600515810355014,-0.08352814824200125,-22.01239322640257,0.7765235163289288,-0.007700112950050602,-38.20679598718715,-3.8215057540951176,-0.006045010616521325,-50.599124502249,-0.01543471567666075,-0.09755015926216246,0.03490113154704182,-26.937758120299318,-0.426381236128055,0.35368402911732794,0.003592565576441675,0.4525038363197668,-1.2982461308781221,-3.438928563751046e-05,-1.1734901515883203,-0.00035911947876364193,-0.03835010052424733
liomys_salvini,20.1,8.53,56.78,2334.6,28.37,13.34,15.02,21.61,18.6,25.36,14.85,1304.89,157.08,70.07,35.56,439.83,175.17,369.0,246.0,117.2,0.987,0.6750309,0.9699603,-1.960793,0.49333173,0.64570886,-0.9557029,-0.94899976,-0.8895729,-0.7134631,0.74965465,0.37950987,1.8879244,-0.5681162,-0.083909884,-1.4100745,-0.52457416,-0.3062519,-1.2632904,-0.17243478,-1.0537128,-0.62154895,-1.406698,-2.070677,0.8899505,-0.3758223,-0.6473145,0.6632542,1.0869497,0.56432563,-0.7290706,-0.67761636,-1.1865858,0.26811206,0.13893346,0.63313544,0.49680048,0.5515555,1.5149543,0.72807777,0.5067327,-1.1651316,0.98114586,-0.07546692,-1.533365,0.37898177,-1.4167773,0.19469053,0.07413864,1.6873854,1.4017469,-0.86132324,0.3599974,-1.1895801,-0.54695183,-3.354822,0.3164736,1.4495099,1.6585336,-2.7937841,0.45479283,1.4661493,0.791319,-1.8066657,1.0717134,-147.31205119627057,-20.993100914175375,-3.6019178600143986,1.2258602920701513,0.22108829979645683,-7.011999619999383,7.058617569116348,1.6694059580967353e-05,-2.1003936871125606e-05,13.728429277662508,0.006600515810356479,-0.08352814824199876,-22.012393226402555,0.7765235163289304,-0.0077001129500460395,-38.20679598718713,-3.821505754095106,-0.006045010616512044,-50.59912450224899,-0.015434715676665984,-0.09755015926216162,0.034901131547035766,-26.93775812029932,-0.4263812361280655,0.35368402911734287,0.003592565576444335,0.45250383631975755,-1.298246130878127,-3.438928565534934e-05,-1.173490151588315,-0.00035911947875805683,-0.03835010052422002
